               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.015438,           0.0091003,            0.022071,             0.93874,             0.89656,             0.92326,             0.86191,            0.025869,           0.0055881,           0.0084982,            0.006436,            0.006436,            0.006436
                 110,             0.01434,           0.0087863,            0.022277,             0.90317,             0.84318,             0.89594,             0.83205,            0.026554,           0.0057008,           0.0092441,            0.006403,            0.006403,            0.006403
                 111,            0.015614,           0.0092118,            0.021713,             0.91595,             0.90436,              0.9166,             0.85561,            0.025863,           0.0053956,           0.0093715,             0.00637,             0.00637,             0.00637
                 112,            0.015168,           0.0089109,            0.022922,             0.93595,             0.90232,             0.92025,              0.8507,            0.024268,           0.0059135,           0.0094957,            0.006337,            0.006337,            0.006337
                 113,            0.014244,           0.0090391,            0.023807,              0.8959,             0.89163,             0.91468,             0.84552,            0.025394,           0.0058934,            0.010906,            0.006304,            0.006304,            0.006304
                 114,            0.014889,           0.0084522,            0.025516,             0.89725,             0.86578,             0.89325,             0.83628,            0.025273,           0.0058857,            0.010717,            0.006271,            0.006271,            0.006271
                 115,            0.014463,           0.0094479,            0.022495,              0.9283,              0.8739,             0.90728,             0.84085,            0.023064,           0.0059714,           0.0086569,            0.006238,            0.006238,            0.006238
                 116,            0.014163,            0.008887,            0.024216,             0.91401,              0.8867,             0.90657,             0.84343,            0.022274,           0.0057549,            0.010477,            0.006205,            0.006205,            0.006205
                 117,            0.014014,           0.0090798,             0.02087,             0.93856,             0.85391,              0.9028,              0.8437,            0.022995,           0.0059839,            0.010388,            0.006172,            0.006172,            0.006172
                 118,            0.014507,           0.0083656,            0.023293,             0.91732,             0.85394,             0.90463,             0.83916,            0.023482,           0.0060466,           0.0095322,            0.006139,            0.006139,            0.006139
                 119,            0.013879,           0.0088989,            0.021563,             0.91149,             0.83652,             0.89709,             0.83598,            0.025404,           0.0062404,           0.0097809,            0.006106,            0.006106,            0.006106
                 120,            0.014454,           0.0085835,            0.018619,             0.92924,             0.84844,             0.88445,             0.82083,            0.024461,           0.0065089,           0.0099368,            0.006073,            0.006073,            0.006073
                 121,            0.014566,           0.0098377,            0.020344,              0.9059,             0.84168,             0.88754,              0.8273,            0.023525,           0.0068835,            0.009518,             0.00604,             0.00604,             0.00604
                 122,            0.012976,           0.0085338,            0.022765,             0.94326,             0.83261,             0.89207,             0.83721,            0.024255,           0.0065851,             0.01166,            0.006007,            0.006007,            0.006007
                 123,            0.014527,           0.0094102,            0.021443,             0.93392,             0.87193,             0.90992,             0.85051,            0.023912,           0.0058253,            0.011994,            0.005974,            0.005974,            0.005974
                 124,            0.013369,           0.0086058,            0.022818,             0.94409,             0.87842,             0.90279,             0.84468,            0.023516,           0.0060959,           0.0093322,            0.005941,            0.005941,            0.005941
                 125,            0.014752,           0.0090352,            0.021503,             0.93626,              0.8366,             0.87756,             0.82262,            0.024249,           0.0062882,           0.0087328,            0.005908,            0.005908,            0.005908
                 126,            0.013148,           0.0085552,            0.022266,              0.9421,             0.85694,             0.89867,             0.84455,            0.025043,           0.0058016,           0.0089843,            0.005875,            0.005875,            0.005875
                 127,            0.014473,            0.008461,            0.022385,             0.93263,              0.8583,             0.89799,             0.83457,             0.02409,           0.0066016,             0.00911,            0.005842,            0.005842,            0.005842
                 128,            0.014523,           0.0089715,            0.020931,             0.94854,             0.87169,             0.90077,             0.83857,            0.024618,           0.0058942,           0.0081301,            0.005809,            0.005809,            0.005809
                 129,             0.01449,           0.0087703,            0.020396,             0.93625,             0.83497,             0.88316,             0.82875,            0.025336,           0.0068141,           0.0070931,            0.005776,            0.005776,            0.005776
                 130,             0.01355,           0.0089365,             0.02115,             0.94446,             0.85826,             0.89923,             0.84189,            0.024978,           0.0061684,           0.0075866,            0.005743,            0.005743,            0.005743
                 131,            0.013604,           0.0089337,            0.023293,             0.92586,             0.89275,             0.92529,             0.86889,            0.024595,           0.0058481,           0.0095482,             0.00571,             0.00571,             0.00571
                 132,            0.013417,           0.0087039,            0.020353,             0.93531,             0.86467,              0.9191,             0.85402,            0.024443,            0.005667,           0.0093106,            0.005677,            0.005677,            0.005677
                 133,            0.013204,           0.0084452,             0.02108,             0.94169,             0.83625,             0.87772,             0.81764,            0.024433,           0.0061828,            0.010231,            0.005644,            0.005644,            0.005644
                 134,            0.013543,           0.0084224,            0.022688,             0.91682,             0.87666,              0.9048,             0.85038,            0.024342,           0.0057039,           0.0092064,            0.005611,            0.005611,            0.005611
                 135,             0.01406,           0.0087529,            0.022242,             0.92667,             0.86129,             0.88433,             0.82929,            0.024633,           0.0064889,           0.0096692,            0.005578,            0.005578,            0.005578
                 136,             0.01333,           0.0087789,            0.020202,             0.92551,             0.87145,             0.88442,             0.83024,            0.023636,           0.0069582,           0.0075131,            0.005545,            0.005545,            0.005545
                 137,            0.012364,            0.008943,            0.021961,              0.9457,             0.87641,             0.90621,             0.84034,            0.023574,           0.0061598,           0.0066599,            0.005512,            0.005512,            0.005512
                 138,            0.012798,           0.0084301,            0.023587,             0.92826,             0.83451,             0.88829,             0.83267,            0.026194,           0.0067351,           0.0079926,            0.005479,            0.005479,            0.005479
                 139,              0.0141,            0.008641,            0.021718,             0.90541,              0.8828,               0.883,             0.82684,            0.026637,           0.0062222,           0.0085876,            0.005446,            0.005446,            0.005446
                 140,            0.013622,           0.0087325,            0.022431,             0.94648,             0.87276,             0.90549,             0.85129,             0.02594,           0.0058931,            0.007772,            0.005413,            0.005413,            0.005413
                 141,             0.01218,           0.0078739,            0.021495,             0.93847,              0.8526,             0.89091,             0.83914,            0.025344,           0.0058974,           0.0085224,             0.00538,             0.00538,             0.00538
                 142,            0.013248,           0.0076572,            0.022586,             0.94534,             0.83845,             0.88468,             0.83101,            0.025137,           0.0063435,           0.0090879,            0.005347,            0.005347,            0.005347
                 143,            0.012586,           0.0083373,            0.020994,             0.91658,              0.8061,             0.86139,             0.80901,            0.024769,            0.006534,            0.011239,            0.005314,            0.005314,            0.005314
                 144,            0.013329,           0.0085135,            0.024284,             0.90201,             0.83975,             0.87689,             0.81602,            0.025293,           0.0062876,            0.010345,            0.005281,            0.005281,            0.005281
                 145,            0.013393,           0.0082644,            0.021237,             0.91237,             0.85089,             0.88059,             0.82646,            0.026342,           0.0061632,           0.0093991,            0.005248,            0.005248,            0.005248
                 146,            0.012818,           0.0085631,            0.021652,             0.91794,             0.84829,             0.87962,             0.82693,            0.023871,           0.0064893,           0.0089273,            0.005215,            0.005215,            0.005215
                 147,            0.013115,           0.0084838,            0.021338,             0.93914,             0.87641,             0.92226,             0.86478,            0.024302,           0.0057818,           0.0094223,            0.005182,            0.005182,            0.005182
                 148,            0.013711,           0.0085859,            0.021455,             0.90536,             0.80652,             0.88081,             0.82595,            0.026292,           0.0061471,           0.0099676,            0.005149,            0.005149,            0.005149
                 149,            0.012341,           0.0086133,            0.023166,             0.82798,             0.77389,             0.79288,               0.746,            0.026135,           0.0077655,            0.014942,            0.005116,            0.005116,            0.005116
                 150,            0.012168,           0.0085326,            0.022305,             0.93522,             0.81942,             0.85045,             0.80324,             0.02434,           0.0071753,           0.0096572,            0.005083,            0.005083,            0.005083
                 151,            0.012543,            0.008062,            0.022139,             0.93057,             0.82605,             0.86681,             0.81704,            0.025771,           0.0062953,            0.009704,             0.00505,             0.00505,             0.00505
                 152,             0.01179,           0.0082054,            0.024282,             0.94168,             0.83402,              0.8626,             0.81307,            0.026703,           0.0066458,           0.0073349,            0.005017,            0.005017,            0.005017
                 153,            0.012747,           0.0086495,            0.020747,             0.92131,             0.84963,             0.88522,             0.83032,            0.025798,           0.0063869,           0.0065105,            0.004984,            0.004984,            0.004984
                 154,            0.012934,           0.0085091,            0.020522,             0.89908,             0.84555,             0.87995,             0.82953,            0.025699,           0.0059076,           0.0078784,            0.004951,            0.004951,            0.004951
                 155,            0.012412,           0.0074803,              0.0233,              0.9153,             0.85438,              0.8901,             0.84539,            0.024704,           0.0062095,           0.0093616,            0.004918,            0.004918,            0.004918
                 156,            0.012541,           0.0087875,             0.02125,             0.90973,             0.85715,             0.89697,             0.84337,            0.024871,           0.0060829,            0.010335,            0.004885,            0.004885,            0.004885
                 157,            0.013566,           0.0086318,            0.022574,             0.92331,             0.86172,             0.88755,             0.83989,            0.025544,           0.0065032,            0.010046,            0.004852,            0.004852,            0.004852
                 158,            0.012559,           0.0082107,            0.021384,             0.92816,             0.86824,             0.88609,             0.83356,            0.025875,            0.006187,           0.0092786,            0.004819,            0.004819,            0.004819
                 159,            0.013198,           0.0083866,            0.018614,             0.94163,             0.85505,             0.87871,             0.82744,            0.025784,           0.0069997,           0.0077894,            0.004786,            0.004786,            0.004786
                 160,               0.013,           0.0085554,            0.021146,             0.95401,             0.85705,             0.88866,              0.8424,            0.025539,           0.0064817,           0.0080047,            0.004753,            0.004753,            0.004753
                 161,            0.012993,           0.0073938,            0.022227,              0.9407,             0.84175,             0.87165,             0.82471,            0.025319,           0.0067189,            0.010267,             0.00472,             0.00472,             0.00472
